leg_group_id,from_area_id,to_area_id,network_id,fare_product_id,from_timeframe_group_id,to_timeframe_group_id,rule_priority,transfer_only
BA,mtc:19th-st-oakland-bart,903209,BA,BA:matrix:mtc:19th-st-oakland-bart-903209,,,,
BA,903209,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-903209,,,,
BA,mtc:19th-st-oakland-bart,903109,BA,BA:matrix:mtc:19th-st-oakland-bart-903109,,,,
BA,903109,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-903109,,,,
BA,mtc:19th-st-oakland-bart,901109,BA,BA:matrix:mtc:19th-st-oakland-bart-901109,,,,
BA,901109,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-901109,,,,
BA,mtc:19th-st-oakland-bart,mtc:embarcadero-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:embarcadero-bart,,,,
BA,mtc:embarcadero-bart,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:embarcadero-bart,,,,
BA,mtc:19th-st-oakland-bart,mtc:montgomery-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:montgomery-bart,,,,
BA,mtc:montgomery-bart,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:montgomery-bart,,,,
BA,mtc:19th-st-oakland-bart,mtc:powell,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:powell,,,,
BA,mtc:powell,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:powell,,,,
BA,mtc:19th-st-oakland-bart,mtc:civic-center-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:civic-center-bart,,,,
BA,mtc:civic-center-bart,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:civic-center-bart,,,,
BA,mtc:19th-st-oakland-bart,901509,BA,BA:matrix:mtc:19th-st-oakland-bart-901509,,,,
BA,901509,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-901509,,,,
BA,mtc:19th-st-oakland-bart,901609,BA,BA:matrix:mtc:19th-st-oakland-bart-901609,,,,
BA,901609,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-901609,,,,
BA,mtc:19th-st-oakland-bart,901709,BA,BA:matrix:mtc:19th-st-oakland-bart-901709,,,,
BA,901709,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-901709,,,,
BA,mtc:19th-st-oakland-bart,901809,BA,BA:matrix:mtc:19th-st-oakland-bart-901809,,,,
BA,901809,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-901809,,,,
BA,mtc:19th-st-oakland-bart,mtc:daly-city-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:daly-city-bart,,,,
BA,mtc:daly-city-bart,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:daly-city-bart,,,,
BA,mtc:19th-st-oakland-bart,mtc:oak,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:oak,,,,
BA,mtc:oak,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:oak,,,,
BA,mtc:19th-st-oakland-bart,mtc:warm-springs-south-fremont-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:warm-springs-south-fremont-bart,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:19th-st-oakland-bart,mtc:great-mall-milpitas-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:great-mall-milpitas-bart,,,,
BA,mtc:great-mall-milpitas-bart,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-mtc:great-mall-milpitas-bart,,,,
BA,mtc:19th-st-oakland-bart,909509,BA,BA:matrix:mtc:19th-st-oakland-bart-909509,,,,
BA,909509,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-909509,,,,
BA,mtc:19th-st-oakland-bart,908209,BA,BA:matrix:mtc:19th-st-oakland-bart-908209,,,,
BA,908209,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-908209,,,,
BA,mtc:19th-st-oakland-bart,908309,BA,BA:matrix:mtc:19th-st-oakland-bart-908309,,,,
BA,908309,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:19th-st-oakland-bart-908309,,,,
BA,mtc:12th-st-oakland-city-center-bart,902109,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902109,,,,
BA,902109,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902109,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:fruitvale,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:fruitvale,,,,
BA,mtc:fruitvale,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:fruitvale,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:oakland-coliseum-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:oakland-coliseum-bart,,,,
BA,mtc:oakland-coliseum-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:oakland-coliseum-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,902409,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902409,,,,
BA,902409,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902409,,,,
BA,mtc:12th-st-oakland-city-center-bart,902509,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902509,,,,
BA,902509,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902509,,,,
BA,mtc:12th-st-oakland-city-center-bart,902609,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902609,,,,
BA,902609,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902609,,,,
BA,mtc:12th-st-oakland-city-center-bart,902709,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902709,,,,
BA,902709,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902709,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:union-city-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:union-city-bart,,,,
BA,mtc:union-city-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:union-city-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,902909,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902909,,,,
BA,902909,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-902909,,,,
BA,mtc:12th-st-oakland-city-center-bart,905109,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-905109,,,,
BA,905109,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-905109,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:dublin-pleasanton-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:dublin-pleasanton-bart,,,,
BA,mtc:dublin-pleasanton-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:dublin-pleasanton-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,903809,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903809,,,,
BA,903809,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903809,,,,
BA,mtc:12th-st-oakland-city-center-bart,903709,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903709,,,,
BA,903709,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903709,,,,
BA,mtc:12th-st-oakland-city-center-bart,906109,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-906109,,,,
BA,906109,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-906109,,,,
BA,mtc:12th-st-oakland-city-center-bart,903609,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903609,,,,
BA,903609,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903609,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:pleasant-hill-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:pleasant-hill-bart,,,,
BA,mtc:pleasant-hill-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:pleasant-hill-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:walnut-creek-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:walnut-creek-bart,,,,
BA,mtc:walnut-creek-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:walnut-creek-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,903309,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903309,,,,
BA,903309,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903309,,,,
BA,mtc:12th-st-oakland-city-center-bart,903209,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903209,,,,
BA,903209,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903209,,,,
BA,mtc:12th-st-oakland-city-center-bart,903109,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903109,,,,
BA,903109,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-903109,,,,
BA,mtc:12th-st-oakland-city-center-bart,901109,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901109,,,,
BA,901109,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901109,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:embarcadero-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:embarcadero-bart,,,,
BA,mtc:embarcadero-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:embarcadero-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:montgomery-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:montgomery-bart,,,,
BA,mtc:montgomery-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:montgomery-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:powell,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:powell,,,,
BA,mtc:powell,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:powell,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:civic-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:civic-center-bart,,,,
BA,mtc:civic-center-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:civic-center-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,901509,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901509,,,,
BA,901509,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901509,,,,
BA,mtc:12th-st-oakland-city-center-bart,901609,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901609,,,,
BA,901609,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901609,,,,
BA,mtc:12th-st-oakland-city-center-bart,901709,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901709,,,,
BA,901709,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901709,,,,
BA,mtc:12th-st-oakland-city-center-bart,901809,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901809,,,,
BA,901809,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-901809,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:daly-city-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:daly-city-bart,,,,
BA,mtc:daly-city-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:daly-city-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:oak,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:oak,,,,
BA,mtc:oak,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:oak,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:warm-springs-south-fremont-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:warm-springs-south-fremont-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:great-mall-milpitas-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:great-mall-milpitas-bart,,,,
BA,mtc:great-mall-milpitas-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:great-mall-milpitas-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,909509,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-909509,,,,
BA,909509,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-909509,,,,
BA,mtc:12th-st-oakland-city-center-bart,908209,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-908209,,,,
BA,908209,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-908209,,,,
BA,mtc:12th-st-oakland-city-center-bart,908309,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-908309,,,,
BA,908309,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:12th-st-oakland-city-center-bart-908309,,,,
BA,902109,mtc:fruitvale,BA,BA:matrix:902109-mtc:fruitvale,,,,
BA,mtc:fruitvale,902109,BA,BA:matrix:902109-mtc:fruitvale,,,,
BA,902109,mtc:oakland-coliseum-bart,BA,BA:matrix:902109-mtc:oakland-coliseum-bart,,,,
BA,mtc:oakland-coliseum-bart,902109,BA,BA:matrix:902109-mtc:oakland-coliseum-bart,,,,
BA,902109,902409,BA,BA:matrix:902109-902409,,,,
BA,902409,902109,BA,BA:matrix:902109-902409,,,,
BA,902109,902509,BA,BA:matrix:902109-902509,,,,
BA,902509,902109,BA,BA:matrix:902109-902509,,,,
BA,902109,902609,BA,BA:matrix:902109-902609,,,,
BA,902609,902109,BA,BA:matrix:902109-902609,,,,
BA,902109,902709,BA,BA:matrix:902109-902709,,,,
BA,902709,902109,BA,BA:matrix:902109-902709,,,,
BA,902109,mtc:union-city-bart,BA,BA:matrix:902109-mtc:union-city-bart,,,,
BA,mtc:union-city-bart,902109,BA,BA:matrix:902109-mtc:union-city-bart,,,,
BA,902109,902909,BA,BA:matrix:902109-902909,,,,
BA,902909,902109,BA,BA:matrix:902109-902909,,,,
BA,902109,905109,BA,BA:matrix:902109-905109,,,,
BA,905109,902109,BA,BA:matrix:902109-905109,,,,
BA,902109,mtc:dublin-pleasanton-bart,BA,BA:matrix:902109-mtc:dublin-pleasanton-bart,,,,
BA,mtc:dublin-pleasanton-bart,902109,BA,BA:matrix:902109-mtc:dublin-pleasanton-bart,,,,
BA,902109,903809,BA,BA:matrix:902109-903809,,,,
BA,903809,902109,BA,BA:matrix:902109-903809,,,,
BA,902109,903709,BA,BA:matrix:902109-903709,,,,
BA,903709,902109,BA,BA:matrix:902109-903709,,,,
BA,902109,906109,BA,BA:matrix:902109-906109,,,,
BA,906109,902109,BA,BA:matrix:902109-906109,,,,
BA,902109,903609,BA,BA:matrix:902109-903609,,,,
BA,903609,902109,BA,BA:matrix:902109-903609,,,,
BA,902109,mtc:pleasant-hill-bart,BA,BA:matrix:902109-mtc:pleasant-hill-bart,,,,
BA,mtc:pleasant-hill-bart,902109,BA,BA:matrix:902109-mtc:pleasant-hill-bart,,,,
BA,902109,mtc:walnut-creek-bart,BA,BA:matrix:902109-mtc:walnut-creek-bart,,,,
BA,mtc:walnut-creek-bart,902109,BA,BA:matrix:902109-mtc:walnut-creek-bart,,,,
BA,902109,903309,BA,BA:matrix:902109-903309,,,,
BA,903309,902109,BA,BA:matrix:902109-903309,,,,
BA,902109,903209,BA,BA:matrix:902109-903209,,,,
BA,903209,902109,BA,BA:matrix:902109-903209,,,,
BA,902109,903109,BA,BA:matrix:902109-903109,,,,
BA,903109,902109,BA,BA:matrix:902109-903109,,,,
BA,902109,901109,BA,BA:matrix:902109-901109,,,,
BA,901109,902109,BA,BA:matrix:902109-901109,,,,
BA,902109,mtc:embarcadero-bart,BA,BA:matrix:902109-mtc:embarcadero-bart,,,,
BA,mtc:embarcadero-bart,902109,BA,BA:matrix:902109-mtc:embarcadero-bart,,,,
BA,902109,mtc:montgomery-bart,BA,BA:matrix:902109-mtc:montgomery-bart,,,,
BA,mtc:montgomery-bart,902109,BA,BA:matrix:902109-mtc:montgomery-bart,,,,
BA,902109,mtc:powell,BA,BA:matrix:902109-mtc:powell,,,,
BA,mtc:powell,902109,BA,BA:matrix:902109-mtc:powell,,,,
BA,902109,mtc:civic-center-bart,BA,BA:matrix:902109-mtc:civic-center-bart,,,,
BA,mtc:civic-center-bart,902109,BA,BA:matrix:902109-mtc:civic-center-bart,,,,
BA,902109,901509,BA,BA:matrix:902109-901509,,,,
BA,901509,902109,BA,BA:matrix:902109-901509,,,,
BA,902109,901609,BA,BA:matrix:902109-901609,,,,
BA,901609,902109,BA,BA:matrix:902109-901609,,,,
BA,902109,901709,BA,BA:matrix:902109-901709,,,,
BA,901709,902109,BA,BA:matrix:902109-901709,,,,
BA,902109,901809,BA,BA:matrix:902109-901809,,,,
BA,901809,902109,BA,BA:matrix:902109-901809,,,,
BA,902109,mtc:daly-city-bart,BA,BA:matrix:902109-mtc:daly-city-bart,,,,
BA,mtc:daly-city-bart,902109,BA,BA:matrix:902109-mtc:daly-city-bart,,,,
BA,902109,mtc:oak,BA,BA:matrix:902109-mtc:oak,,,,
BA,mtc:oak,902109,BA,BA:matrix:902109-mtc:oak,,,,
BA,902109,mtc:warm-springs-south-fremont-bart,BA,BA:matrix:902109-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:warm-springs-south-fremont-bart,902109,BA,BA:matrix:902109-mtc:warm-springs-south-fremont-bart,,,,
BA,902109,mtc:great-mall-milpitas-bart,BA,BA:matrix:902109-mtc:great-mall-milpitas-bart,,,,
BA,mtc:great-mall-milpitas-bart,902109,BA,BA:matrix:902109-mtc:great-mall-milpitas-bart,,,,
BA,902109,909509,BA,BA:matrix:902109-909509,,,,
BA,909509,902109,BA,BA:matrix:902109-909509,,,,
BA,902109,908209,BA,BA:matrix:902109-908209,,,,
BA,908209,902109,BA,BA:matrix:902109-908209,,,,
BA,902109,908309,BA,BA:matrix:902109-908309,,,,
BA,908309,902109,BA,BA:matrix:902109-908309,,,,
BA,mtc:fruitvale,mtc:oakland-coliseum-bart,BA,BA:matrix:mtc:fruitvale-mtc:oakland-coliseum-bart,,,,
BA,mtc:oakland-coliseum-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:oakland-coliseum-bart,,,,
BA,mtc:fruitvale,902409,BA,BA:matrix:mtc:fruitvale-902409,,,,
BA,902409,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-902409,,,,
BA,mtc:fruitvale,902509,BA,BA:matrix:mtc:fruitvale-902509,,,,
BA,902509,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-902509,,,,
BA,mtc:fruitvale,902609,BA,BA:matrix:mtc:fruitvale-902609,,,,
BA,902609,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-902609,,,,
BA,mtc:fruitvale,902709,BA,BA:matrix:mtc:fruitvale-902709,,,,
BA,902709,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-902709,,,,
BA,mtc:fruitvale,mtc:union-city-bart,BA,BA:matrix:mtc:fruitvale-mtc:union-city-bart,,,,
BA,mtc:union-city-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:union-city-bart,,,,
BA,mtc:fruitvale,902909,BA,BA:matrix:mtc:fruitvale-902909,,,,
BA,902909,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-902909,,,,
BA,mtc:fruitvale,905109,BA,BA:matrix:mtc:fruitvale-905109,,,,
BA,905109,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-905109,,,,
BA,mtc:fruitvale,mtc:dublin-pleasanton-bart,BA,BA:matrix:mtc:fruitvale-mtc:dublin-pleasanton-bart,,,,
BA,mtc:dublin-pleasanton-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:dublin-pleasanton-bart,,,,
BA,mtc:fruitvale,903809,BA,BA:matrix:mtc:fruitvale-903809,,,,
BA,903809,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-903809,,,,
BA,mtc:fruitvale,903709,BA,BA:matrix:mtc:fruitvale-903709,,,,
BA,903709,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-903709,,,,
BA,mtc:fruitvale,906109,BA,BA:matrix:mtc:fruitvale-906109,,,,
BA,906109,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-906109,,,,
BA,mtc:fruitvale,903609,BA,BA:matrix:mtc:fruitvale-903609,,,,
BA,903609,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-903609,,,,
BA,mtc:fruitvale,mtc:pleasant-hill-bart,BA,BA:matrix:mtc:fruitvale-mtc:pleasant-hill-bart,,,,
BA,mtc:pleasant-hill-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:pleasant-hill-bart,,,,
BA,mtc:fruitvale,mtc:walnut-creek-bart,BA,BA:matrix:mtc:fruitvale-mtc:walnut-creek-bart,,,,
BA,mtc:walnut-creek-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:walnut-creek-bart,,,,
BA,mtc:fruitvale,903309,BA,BA:matrix:mtc:fruitvale-903309,,,,
BA,903309,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-903309,,,,
BA,mtc:fruitvale,903209,BA,BA:matrix:mtc:fruitvale-903209,,,,
BA,903209,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-903209,,,,
BA,mtc:fruitvale,903109,BA,BA:matrix:mtc:fruitvale-903109,,,,
BA,903109,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-903109,,,,
BA,mtc:fruitvale,901109,BA,BA:matrix:mtc:fruitvale-901109,,,,
BA,901109,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-901109,,,,
BA,mtc:fruitvale,mtc:embarcadero-bart,BA,BA:matrix:mtc:fruitvale-mtc:embarcadero-bart,,,,
BA,mtc:embarcadero-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:embarcadero-bart,,,,
BA,mtc:fruitvale,mtc:montgomery-bart,BA,BA:matrix:mtc:fruitvale-mtc:montgomery-bart,,,,
BA,mtc:montgomery-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:montgomery-bart,,,,
BA,mtc:fruitvale,mtc:powell,BA,BA:matrix:mtc:fruitvale-mtc:powell,,,,
BA,mtc:powell,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:powell,,,,
BA,mtc:fruitvale,mtc:civic-center-bart,BA,BA:matrix:mtc:fruitvale-mtc:civic-center-bart,,,,
BA,mtc:civic-center-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:civic-center-bart,,,,
BA,mtc:fruitvale,901509,BA,BA:matrix:mtc:fruitvale-901509,,,,
BA,901509,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-901509,,,,
BA,mtc:fruitvale,901609,BA,BA:matrix:mtc:fruitvale-901609,,,,
BA,901609,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-901609,,,,
BA,mtc:fruitvale,901709,BA,BA:matrix:mtc:fruitvale-901709,,,,
BA,901709,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-901709,,,,
BA,mtc:fruitvale,901809,BA,BA:matrix:mtc:fruitvale-901809,,,,
BA,901809,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-901809,,,,
BA,mtc:fruitvale,mtc:daly-city-bart,BA,BA:matrix:mtc:fruitvale-mtc:daly-city-bart,,,,
BA,mtc:daly-city-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:daly-city-bart,,,,
BA,mtc:fruitvale,mtc:oak,BA,BA:matrix:mtc:fruitvale-mtc:oak,,,,
BA,mtc:oak,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:oak,,,,
BA,mtc:fruitvale,mtc:warm-springs-south-fremont-bart,BA,BA:matrix:mtc:fruitvale-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:warm-springs-south-fremont-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:fruitvale,mtc:great-mall-milpitas-bart,BA,BA:matrix:mtc:fruitvale-mtc:great-mall-milpitas-bart,,,,
BA,mtc:great-mall-milpitas-bart,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-mtc:great-mall-milpitas-bart,,,,
BA,mtc:fruitvale,909509,BA,BA:matrix:mtc:fruitvale-909509,,,,
BA,909509,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-909509,,,,
BA,mtc:fruitvale,908209,BA,BA:matrix:mtc:fruitvale-908209,,,,
BA,908209,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-908209,,,,
BA,mtc:fruitvale,908309,BA,BA:matrix:mtc:fruitvale-908309,,,,
BA,908309,mtc:fruitvale,BA,BA:matrix:mtc:fruitvale-908309,,,,
BA,mtc:oakland-coliseum-bart,902409,BA,BA:matrix:mtc:oakland-coliseum-bart-902409,,,,
BA,902409,mtc:oakland-coliseum-bart,BA,BA:matrix:mtc:oakland-coliseum-bart-902409,,,,
BA,mtc:oakland-coliseum-bart,902509,BA,BA:matrix:mtc:oakland-coliseum-bart-902509,,,,
BA,902509,mtc:oakland-coliseum-bart,BA,BA:matrix:mtc:oakland-coliseum-bart-902509,,,,
BA,mtc:oakland-coliseum-bart,902609,BA,BA:matrix:mtc:oakland-coliseum-bart-902609,,,,
BA,902609,mtc:oakland-coliseum-bart,BA,BA:matrix:mtc:oakland-coliseum-bart-902609,,,,
BA,mtc:oakland-coliseum-bart,902709,BA,BA:matrix:mtc:oakland-coliseum-bart-902709,,,,
BA,902709,mtc:oakland-coliseum-bart,BA,BA:matrix:mtc:oakland-coliseum-bart-902709,,,,
BA,mtc:oakland-coliseum-bart,mtc:union-city-bart,BA,BA:matrix:mtc:oakland-coliseum-bart-mtc:union-city-bart,,,,
