fare_product_id,fare_product_name,amount,currency,duration_start,duration_amount,duration_unit,duration_type,rider_category_id,fare_media_id
BA:matrix:906309-mtc:12th-st-oakland-city-center-bart,generated,2.85,USD,,,,,youth,clipper
BA:matrix:906309-902109,generated,2.85,USD,,,,,youth,clipper
BA:matrix:906309-mtc:fruitvale,generated,3.05,USD,,,,,youth,clipper
BA:matrix:906309-mtc:oakland-coliseum-bart,generated,3.15,USD,,,,,youth,clipper
BA:matrix:906309-902409,generated,3.35,USD,,,,,youth,clipper
BA:matrix:906309-902509,generated,3.50,USD,,,,,youth,clipper
BA:matrix:906309-902609,generated,3.65,USD,,,,,youth,clipper
BA:matrix:906309-902709,generated,3.85,USD,,,,,youth,clipper
BA:matrix:906309-mtc:union-city-bart,generated,4.15,USD,,,,,youth,clipper
BA:matrix:906309-902909,generated,4.35,USD,,,,,youth,clipper
BA:matrix:906309-905109,generated,3.65,USD,,,,,youth,clipper
BA:matrix:906309-mtc:dublin-pleasanton-bart,generated,4.35,USD,,,,,youth,clipper
BA:matrix:906309-903809,generated,4.60,USD,,,,,youth,clipper
BA:matrix:906309-903709,generated,4.30,USD,,,,,youth,clipper
BA:matrix:906309-906109,generated,2.00,USD,,,,,youth,clipper
BA:matrix:906309-903609,generated,4.15,USD,,,,,youth,clipper
BA:matrix:906309-mtc:pleasant-hill-bart,generated,3.90,USD,,,,,youth,clipper
BA:matrix:906309-mtc:walnut-creek-bart,generated,3.80,USD,,,,,youth,clipper
BA:matrix:906309-903309,generated,3.60,USD,,,,,youth,clipper
BA:matrix:906309-903209,generated,3.35,USD,,,,,youth,clipper
BA:matrix:906309-903109,generated,3.00,USD,,,,,youth,clipper
BA:matrix:906309-901109,generated,2.80,USD,,,,,youth,clipper
BA:matrix:906309-mtc:embarcadero-bart,generated,2.65,USD,,,,,youth,clipper
BA:matrix:906309-mtc:montgomery-bart,generated,2.65,USD,,,,,youth,clipper
BA:matrix:906309-mtc:powell,generated,2.65,USD,,,,,youth,clipper
BA:matrix:906309-mtc:civic-center-bart,generated,2.65,USD,,,,,youth,clipper
BA:matrix:906309-901509,generated,2.55,USD,,,,,youth,clipper
BA:matrix:906309-901609,generated,2.50,USD,,,,,youth,clipper
BA:matrix:906309-901709,generated,2.35,USD,,,,,youth,clipper
BA:matrix:906309-901809,generated,2.25,USD,,,,,youth,clipper
BA:matrix:906309-mtc:daly-city-bart,generated,2.00,USD,,,,,youth,clipper
BA:matrix:906309-mtc:oak,generated,6.90,USD,,,,,youth,clipper
BA:matrix:906309-mtc:warm-springs-south-fremont-bart,generated,4.60,USD,,,,,youth,clipper
BA:matrix:906309-mtc:great-mall-milpitas-bart,generated,5.05,USD,,,,,youth,clipper
BA:matrix:906309-909509,generated,5.20,USD,,,,,youth,clipper
BA:matrix:906309-908209,generated,4.70,USD,,,,,youth,clipper
BA:matrix:906309-908309,generated,5.10,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-906209,generated,4.75,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-906309,generated,4.75,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:millbrae-bart,generated,2.75,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-905209,generated,7.10,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:richmond-bart-amtrak,generated,6.30,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:el-cerrito-del-norte-bart,generated,6.20,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-904409,generated,6.10,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-904309,generated,5.95,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-904209,generated,5.95,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-904109,generated,5.85,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:macarthur-bart,generated,5.80,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:19th-st-oakland-bart,generated,5.75,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:12th-st-oakland-city-center-bart,generated,5.75,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-902109,generated,5.75,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:fruitvale,generated,5.90,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:oakland-coliseum-bart,generated,6.05,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-902409,generated,6.20,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-902509,generated,6.35,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-902609,generated,6.55,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-902709,generated,6.70,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:union-city-bart,generated,7.00,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-902909,generated,7.25,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-905109,generated,6.55,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:dublin-pleasanton-bart,generated,7.20,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-903809,generated,7.45,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-903709,generated,7.15,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-906109,generated,4.95,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-903609,generated,7.05,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:pleasant-hill-bart,generated,6.75,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:walnut-creek-bart,generated,6.70,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-903309,generated,6.45,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-903209,generated,6.20,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-903109,generated,5.90,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-901109,generated,5.70,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:embarcadero-bart,generated,5.55,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:montgomery-bart,generated,5.55,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:powell,generated,5.55,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:civic-center-bart,generated,5.55,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-901509,generated,5.50,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-901609,generated,5.45,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-901709,generated,5.30,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-901809,generated,5.20,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:daly-city-bart,generated,5.05,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:oak,generated,9.75,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:warm-springs-south-fremont-bart,generated,7.50,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-mtc:great-mall-milpitas-bart,generated,7.95,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-909509,generated,8.10,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-908209,generated,7.55,USD,,,,,youth,clipper
BA:matrix:mtc:sfo-908309,generated,7.95,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-906209,generated,2.00,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-906309,generated,2.00,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:sfo,generated,2.75,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-905209,generated,4.45,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:richmond-bart-amtrak,generated,3.65,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:el-cerrito-del-norte-bart,generated,3.50,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-904409,generated,3.40,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-904309,generated,3.30,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-904209,generated,3.25,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-904109,generated,3.20,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:macarthur-bart,generated,3.15,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:19th-st-oakland-bart,generated,3.05,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:12th-st-oakland-city-center-bart,generated,3.05,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-902109,generated,3.05,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:fruitvale,generated,3.25,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:oakland-coliseum-bart,generated,3.35,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-902409,generated,3.55,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-902509,generated,3.70,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-902609,generated,3.85,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-902709,generated,4.05,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:union-city-bart,generated,4.35,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-902909,generated,4.55,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-905109,generated,3.85,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:dublin-pleasanton-bart,generated,4.55,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-903809,generated,4.80,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-903709,generated,4.50,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-906109,generated,2.30,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-903609,generated,4.35,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:pleasant-hill-bart,generated,4.10,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:walnut-creek-bart,generated,4.00,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-903309,generated,3.80,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-903209,generated,3.55,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-903109,generated,3.20,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-901109,generated,3.00,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:embarcadero-bart,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:montgomery-bart,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:powell,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:civic-center-bart,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-901509,generated,2.85,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-901609,generated,2.80,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-901709,generated,2.65,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-901809,generated,2.55,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:daly-city-bart,generated,2.45,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:oak,generated,7.10,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:warm-springs-south-fremont-bart,generated,4.80,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-mtc:great-mall-milpitas-bart,generated,5.25,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-909509,generated,5.40,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-908209,generated,4.90,USD,,,,,youth,clipper
BA:matrix:mtc:millbrae-bart-908309,generated,5.30,USD,,,,,youth,clipper
BA:matrix:905209-906209,generated,4.10,USD,,,,,youth,clipper
BA:matrix:905209-906309,generated,4.25,USD,,,,,youth,clipper
BA:matrix:905209-mtc:sfo,generated,7.10,USD,,,,,youth,clipper
BA:matrix:905209-mtc:millbrae-bart,generated,4.45,USD,,,,,youth,clipper
BA:matrix:905209-mtc:richmond-bart-amtrak,generated,3.20,USD,,,,,youth,clipper
BA:matrix:905209-mtc:el-cerrito-del-norte-bart,generated,3.05,USD,,,,,youth,clipper
BA:matrix:905209-904409,generated,2.95,USD,,,,,youth,clipper
BA:matrix:905209-904309,generated,2.85,USD,,,,,youth,clipper
BA:matrix:905209-904209,generated,2.80,USD,,,,,youth,clipper
BA:matrix:905209-904109,generated,2.75,USD,,,,,youth,clipper
BA:matrix:905209-mtc:macarthur-bart,generated,2.65,USD,,,,,youth,clipper
BA:matrix:905209-mtc:19th-st-oakland-bart,generated,2.60,USD,,,,,youth,clipper
BA:matrix:905209-mtc:12th-st-oakland-city-center-bart,generated,2.60,USD,,,,,youth,clipper
BA:matrix:905209-902109,generated,2.60,USD,,,,,youth,clipper
BA:matrix:905209-mtc:fruitvale,generated,2.45,USD,,,,,youth,clipper
BA:matrix:905209-mtc:oakland-coliseum-bart,generated,2.35,USD,,,,,youth,clipper
BA:matrix:905209-902409,generated,2.15,USD,,,,,youth,clipper
BA:matrix:905209-902509,generated,1.20,USD,,,,,youth,clipper
BA:matrix:905209-902609,generated,2.20,USD,,,,,youth,clipper
BA:matrix:905209-902709,generated,2.35,USD,,,,,youth,clipper
BA:matrix:905209-mtc:union-city-bart,generated,2.65,USD,,,,,youth,clipper
BA:matrix:905209-902909,generated,2.90,USD,,,,,youth,clipper
BA:matrix:905209-905109,generated,1.20,USD,,,,,youth,clipper
BA:matrix:905209-mtc:dublin-pleasanton-bart,generated,1.20,USD,,,,,youth,clipper
BA:matrix:905209-903809,generated,4.25,USD,,,,,youth,clipper
BA:matrix:905209-903709,generated,3.90,USD,,,,,youth,clipper
BA:matrix:905209-906109,generated,3.95,USD,,,,,youth,clipper
BA:matrix:905209-903609,generated,3.80,USD,,,,,youth,clipper
BA:matrix:905209-mtc:pleasant-hill-bart,generated,3.55,USD,,,,,youth,clipper
BA:matrix:905209-mtc:walnut-creek-bart,generated,3.45,USD,,,,,youth,clipper
BA:matrix:905209-903309,generated,3.25,USD,,,,,youth,clipper
BA:matrix:905209-903209,generated,3.00,USD,,,,,youth,clipper
BA:matrix:905209-903109,generated,2.65,USD,,,,,youth,clipper
BA:matrix:905209-901109,generated,2.70,USD,,,,,youth,clipper
BA:matrix:905209-mtc:embarcadero-bart,generated,3.70,USD,,,,,youth,clipper
BA:matrix:905209-mtc:montgomery-bart,generated,3.70,USD,,,,,youth,clipper
BA:matrix:905209-mtc:powell,generated,3.70,USD,,,,,youth,clipper
BA:matrix:905209-mtc:civic-center-bart,generated,3.70,USD,,,,,youth,clipper
BA:matrix:905209-901509,generated,3.75,USD,,,,,youth,clipper
BA:matrix:905209-901609,generated,3.75,USD,,,,,youth,clipper
BA:matrix:905209-901709,generated,3.85,USD,,,,,youth,clipper
BA:matrix:905209-901809,generated,3.90,USD,,,,,youth,clipper
BA:matrix:905209-mtc:daly-city-bart,generated,4.00,USD,,,,,youth,clipper
BA:matrix:905209-mtc:oak,generated,6.05,USD,,,,,youth,clipper
BA:matrix:905209-mtc:warm-springs-south-fremont-bart,generated,3.15,USD,,,,,youth,clipper
BA:matrix:905209-mtc:great-mall-milpitas-bart,generated,3.60,USD,,,,,youth,clipper
BA:matrix:905209-909509,generated,3.75,USD,,,,,youth,clipper
BA:matrix:905209-908209,generated,4.35,USD,,,,,youth,clipper
BA:matrix:905209-908309,generated,4.75,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-906209,generated,3.30,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-906309,generated,3.45,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:sfo,generated,6.30,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:millbrae-bart,generated,3.65,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-905209,generated,3.20,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:el-cerrito-del-norte-bart,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-904409,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-904309,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-904209,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-904109,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:macarthur-bart,generated,1.65,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:19th-st-oakland-bart,generated,1.75,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:12th-st-oakland-city-center-bart,generated,1.75,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-902109,generated,1.75,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:fruitvale,generated,1.95,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:oakland-coliseum-bart,generated,2.10,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-902409,generated,2.30,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-902509,generated,2.45,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-902609,generated,2.60,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-902709,generated,2.80,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:union-city-bart,generated,3.10,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-902909,generated,3.30,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-905109,generated,2.60,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:dublin-pleasanton-bart,generated,3.30,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-903809,generated,3.30,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-903709,generated,3.00,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-906109,generated,3.15,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-903609,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:pleasant-hill-bart,generated,2.65,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:walnut-creek-bart,generated,2.55,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-903309,generated,2.30,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-903209,generated,2.05,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-903109,generated,1.65,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-901109,generated,1.85,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:embarcadero-bart,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:montgomery-bart,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:powell,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:civic-center-bart,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-901509,generated,2.95,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-901609,generated,2.95,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-901709,generated,3.05,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-901809,generated,3.10,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:daly-city-bart,generated,3.20,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:oak,generated,5.85,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:warm-springs-south-fremont-bart,generated,3.55,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-mtc:great-mall-milpitas-bart,generated,4.00,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-909509,generated,4.15,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-908209,generated,3.40,USD,,,,,youth,clipper
BA:matrix:mtc:richmond-bart-amtrak-908309,generated,3.80,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-906209,generated,3.15,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-906309,generated,3.30,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:sfo,generated,6.20,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:millbrae-bart,generated,3.50,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-905209,generated,3.05,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:richmond-bart-amtrak,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-904409,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-904309,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-904209,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-904109,generated,1.20,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:macarthur-bart,generated,1.45,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:19th-st-oakland-bart,generated,1.55,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:12th-st-oakland-city-center-bart,generated,1.55,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-902109,generated,1.55,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:fruitvale,generated,1.85,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:oakland-coliseum-bart,generated,1.95,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-902409,generated,2.15,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-902509,generated,2.30,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-902609,generated,2.50,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-902709,generated,2.65,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:union-city-bart,generated,2.95,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-902909,generated,3.20,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-905109,generated,2.45,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:dublin-pleasanton-bart,generated,3.15,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-903809,generated,3.20,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-903709,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-906109,generated,3.05,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-903609,generated,2.75,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:pleasant-hill-bart,generated,2.50,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:walnut-creek-bart,generated,2.40,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-903309,generated,2.20,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-903209,generated,1.95,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-903109,generated,1.45,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-901109,generated,1.65,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:embarcadero-bart,generated,2.75,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:montgomery-bart,generated,2.75,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:powell,generated,2.75,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:civic-center-bart,generated,2.75,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-901509,generated,2.80,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-901609,generated,2.85,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-901709,generated,2.90,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-901809,generated,2.95,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:daly-city-bart,generated,3.05,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:oak,generated,5.70,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:warm-springs-south-fremont-bart,generated,3.45,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-mtc:great-mall-milpitas-bart,generated,3.90,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-909509,generated,4.05,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-908209,generated,3.30,USD,,,,,youth,clipper
BA:matrix:mtc:el-cerrito-del-norte-bart-908309,generated,3.70,USD,,,,,youth,clipper
BA:matrix:904409-906209,generated,3.05,USD,,,,,youth,clipper
BA:matrix:904409-906309,generated,3.20,USD,,,,,youth,clipper
BA:matrix:904409-mtc:sfo,generated,6.10,USD,,,,,youth,clipper
BA:matrix:904409-mtc:millbrae-bart,generated,3.40,USD,,,,,youth,clipper
BA:matrix:904409-905209,generated,2.95,USD,,,,,youth,clipper
BA:matrix:904409-mtc:richmond-bart-amtrak,generated,1.20,USD,,,,,youth,clipper
BA:matrix:904409-mtc:el-cerrito-del-norte-bart,generated,1.20,USD,,,,,youth,clipper
BA:matrix:904409-904309,generated,1.20,USD,,,,,youth,clipper
BA:matrix:904409-904209,generated,1.20,USD,,,,,youth,clipper
BA:matrix:904409-904109,generated,1.20,USD,,,,,youth,clipper
BA:matrix:904409-mtc:macarthur-bart,generated,1.25,USD,,,,,youth,clipper
BA:matrix:904409-mtc:19th-st-oakland-bart,generated,1.40,USD,,,,,youth,clipper
BA:matrix:904409-mtc:12th-st-oakland-city-center-bart,generated,1.40,USD,,,,,youth,clipper
BA:matrix:904409-902109,generated,1.40,USD,,,,,youth,clipper
BA:matrix:904409-mtc:fruitvale,generated,1.70,USD,,,,,youth,clipper
BA:matrix:904409-mtc:oakland-coliseum-bart,generated,1.85,USD,,,,,youth,clipper
BA:matrix:904409-902409,generated,2.05,USD,,,,,youth,clipper
BA:matrix:904409-902509,generated,2.20,USD,,,,,youth,clipper
BA:matrix:904409-902609,generated,2.40,USD,,,,,youth,clipper
BA:matrix:904409-902709,generated,2.55,USD,,,,,youth,clipper
BA:matrix:904409-mtc:union-city-bart,generated,2.85,USD,,,,,youth,clipper
BA:matrix:904409-902909,generated,3.05,USD,,,,,youth,clipper
BA:matrix:904409-905109,generated,2.35,USD,,,,,youth,clipper
BA:matrix:904409-mtc:dublin-pleasanton-bart,generated,3.05,USD,,,,,youth,clipper
BA:matrix:904409-903809,generated,3.10,USD,,,,,youth,clipper
BA:matrix:904409-903709,generated,2.80,USD,,,,,youth,clipper
